"","Year","Province","Hospitals","Other Institutions","Physicians","Other Professionals","Drugs","Capital","Public Health","Administration","Other Health Spending","Total"
"198","2000","Ontario","1406.2160824999999","1086.4392054057221","42.1068","4513.6231697454778","4244.5170130759025","379.5","0","798.44927199999916","611.38366834927626","13082.235211076379"
"199","2001","Ontario","1477.4982174999998","1084.1654373283548","55.984230000000004","4963.2521444118347","4576.1516132725055","505.79999999999995","0","942.34019800000044","580.76402141141602","14185.955861924111"
"200","2002","Ontario","1813.3934850000001","1198.5873354451001","134.96138999999999","5263.6720990243994","4972.6442744231699","707.69999999999982","0","987.07073173000003","763.50569122560069","15841.535006848269"
"201","2003","Ontario","1867.4811000000002","1182.038609411406","83.488339999999994","4982.2480921979568","5404.4233548855373","939.40000000000009","0","1153.5551476500002","835.20938905204309","16447.844033196943"
"202","2004","Ontario","2094.3755775","1440.6507035928921","80.135539999999992","5591.3490725926404","5738.1921678626668","638.69999999999982","0","1267.43570823","876.95524953235963","17727.794019310561"
"203","2005","Ontario","2175.6777000000002","1414.9086005603563","108.14163999999998","5989.8715968651113","6039.671460952296","887.49999999999977","0","1239.62473615","905.19487338488852","18760.590607912651"
"204","2006","Ontario","2271.28026","1661.7316069258761","137.36977999999999","6253.9554001910428","6456.2715665873075","1081","0","1101.8887009","1027.7118541839568","19991.20916878818"
"205","2007","Ontario","2379.9222949999998","1817.1416256175637","76.839320000000001","6983.2783651780464","6862.0651872888729","656.19999999999982","0","1227.0747904300001","1050.3813128144523","21052.902896328938"
"206","2008","Ontario","2542.5837550000001","1908.3636937806227","121.96250000000001","7146.1539652976599","7297.7321693571121","527.30000000000018","0","1256.9668654500001","1020.7948754623395","21821.857824347735"
"207","2009","Ontario","2811.2729724999995","2109.8416740585053","103.96507000000001","7363.2295243081544","7506.4117047739364","523.5","0","1208.0703976200002","1023.2626734643464","22649.554016724946"
"208","2010","Ontario","2962.6184800000005","2224.1960751045008","74.546759999999992","6810.7138500921974","8321.4770918906979","787.9","0","1300.9342059999999","1169.9377542488542","23652.324217336256"
"209","2011","Ontario","3038.9003925000002","2274.0887184719918","135.76610199999999","6775.095941408249","8669.4561090914758","801.80333859811526","0","1437.8244179999999","1181.9392750917514","24314.874295161582"
"210","2012","Ontario","3125.9469332499998","2367.8497316430694","177.68939500000002","7131.3449450000007","8675.7291417531505","749.4082772504471","0","1222.3434169999998","1407.3491769999998","24857.661017896666"
"211","2013","Ontario","3306.2228749999999","2566.0898783362154","92.50135800000001","7200.2101277799993","8911.698133892578","791.3","0","1382.0160759999999","1383.035015554726","25633.07346456352"
"212","2014","Ontario","3408.32026825","2692.4057511452243","77.953000000000003","7681.8596199000003","8999.1045770135825","568.34355942000002","0","1326.0365868199999","1519.5697759700001","26273.593138518809"
"213","2015","Ontario","3584.1614044999997","2824.9395276442806","105.00700000000001","8281.6091070347211","9417.3576073217973","1108.9069069247998","0","1125.18838802","1451.2478241129197","27898.417765558519"
"214","2016 f","Ontario","3769.4692263077832","2969.7707931682376","116.7446842194009","8685.5787267236446","9837.7424440970935","998.6715173435","0","1188.7565927236899","1476.8457101827432","29043.579694766097"
"215","2017 f","Ontario","3928.065182244939","3131.3137467647948","126.44416245277029","9116.3756128541354","10378.275037526289","1127.2478156221","0","1257.5771331022856","1515.6845817233022","30580.983272290614"
"216","1975","Manitoba","9.0050000000000008","15.259","0.82343723455861628","37.558516174067051","44.247443141919277","6.8575008546334226","0","2.2754065437535016","5.9373146204673981","121.96361856939929"
"217","1976","Manitoba","10.411","17.123000000000001","0.98426173991999277","45.257101530152433","42.202889490107445","4.9443488758282141","0","2.4159813982890577","6.3120708872559064","129.65065392155307"
"218","1977","Manitoba","11.262","16.864000000000001","1.2999980850044599","52.076768842438376","43.085210206332469","17.673333217081503","0","2.8722540193663302","6.7281672883850776","151.86173165860819"
"219","1978","Manitoba","12.278","19.899000000000001","1.3474964989653568","57.62341415632001","44.992057200905663","12.210583292956214","0","4.4209600439105978","7.2204361661271008","159.99194735918496"
"220","1979","Manitoba","14.208","23.163","1.7806978013971038","63.919869579094495","56.678411614852678","19.074999999999999","0","2.2337106123234629","7.9410422659258817","188.99973187359362"
"221","1980","Manitoba","15.946","24.352","1.3701617172454528","74.693321121309879","72.244318808145735","29.349","0","4.6961531913488477","9.6701725828819711","232.3211274209319"
"222","1981","Manitoba","19.178000000000001","30.631","1.151590177483484","89.084271373430781","84.841393601077456","42.918999999999997","0","9.7663784532414653","10.014637342595506","287.58627094782872"
"223","1982","Manitoba","20.704000000000001","36.779000000000003","1.7475868738227027","98.575566107875346","96.209604087701393","40.344999999999999","0","10.483548473838116","10.262864644457402","315.10717018769503"
"224","1983","Manitoba","22.334","40.222999999999999","2.1076682111943144","106.99685693834485","110.61911765489864","32.512","0","11.570025315672249","11.228728011509984","337.59139613162"
"225","1984","Manitoba","24.486999999999998","37.351999999999997","2.1013613678468093","121.78429442240871","113.54227617306734","41.015000000000001","0","15.255945654087604","12.247922836300521","367.78580045371092"
"226","1985","Manitoba","26.216999999999999","37.972999999999999","2.2830772917967956","135.182815029175","120.95046628401543","63.195","0","16.425814358781814","13.337567030080081","415.56473999384912"
"227","1986","Manitoba","28.579952355553001","38.770000000000003","2.0081383396165013","144.23993738284491","137.26766671447817","84.79","0","12.632675910974932","15.642000190105389","463.9303708935729"
