"","Year","Province","Hospitals","Other Institutions","Physicians","Other Professionals","Drugs","Capital","Public Health","Administration","Other Health Spending","Total"
"30","2004","Newfoundland and Labrador","697.10827875250004","281.20319399750002","265.51935774999998","4.6896410000000008","101.72358375","46.6","80.845770000000016","17.36946","43.652006500000006","1538.7112917499999"
"31","2005","Newfoundland and Labrador","744.51026827499993","293.18242922500002","275.36340975000002","4.3691445","106.00219549999998","31.8","84.048061000000018","17.805461000000001","33.8441075","1590.9250767499998"
"32","2006","Newfoundland and Labrador","820.97111268405013","299.69923756594994","284.15115475000005","4.3420037499999999","108.13940825","44.8","75.159989750000008","18.603471500000001","34.919323249999998","1690.7857015"
"33","2007","Newfoundland and Labrador","875.99728020232499","314.58245379767499","294.74201700000003","5.5334435000000006","116.946468","96.8","70.441930999999997","21.312602000000002","36.162703999999998","1832.5188995000001"
"34","2008","Newfoundland and Labrador","934.03495249032494","347.99293150967497","312.06522475000003","6.7943757499999995","122.29060700000001","86","76.824367749999993","28.952347499999998","75.190171250000006","1990.1449779999998"
"35","2009","Newfoundland and Labrador","1031.1615900449999","364.79124645500002","331.25098450000002","7.0167850000000005","128.68990375000001","123.6","85.5609295","32.309846499999999","99.210084499999994","2203.5913702499997"
"36","2010","Newfoundland and Labrador","1105.2905447075002","376.00092054250001","398.82099849999997","7.7924294999999999","135.93894225","146","85.107481750000005","30.83989025","152.26667075000003","2438.0578782500002"
"37","2011","Newfoundland and Labrador","1154.0137699700003","385.12422902999998","427.49559974999994","9.8591942499999998","145.70691049999999","170.73692307692306","91.230483749999991","34.232786250000004","177.36096825000001","2595.7608648269234"
"38","2012","Newfoundland and Labrador","1168.0099371150002","386.08193613499998","437.92437124999998","23.800916749999999","151.43677625000001","194.69686357270677","98.728137500000017","31.909937000000003","191.92260425000001","2684.5114798227069"
"39","2013","Newfoundland and Labrador","1173.7051782425001","385.14436800749996","453.34970850000002","15.398309999999999","146.21689950000001","171.4","102.29069425","28.938513999999994","196.91365525000001","2673.35732775"
"40","2014","Newfoundland and Labrador","1198.0049113250002","406.54029242500002","458.74982825000001","12.50214675","142.5712235","122.46951504969975","106.35152925000001","24.450166499999998","205.44184374999998","2677.0814567996995"
"41","2015","Newfoundland and Labrador","1230.9919370425","430.56077420750006","465.18035499999996","13.820672750000002","147.85264100000001","115.5664999327","114.23728800000001","24.206314250000002","221.62960499999997","2764.0460871826999"
"42","2016 f","Newfoundland and Labrador","1263.5623758153354","439.58480209571576","471.3492281627129","13.466205236933773","150.61340918148633","54.539230348024475","119.08432591724204","23.929843040121384","227.38415277731022","2763.5135725748819"
"43","2017 f","Newfoundland and Labrador","1280.9270242538994","444.60412264433853","488.72174497634273","11.641308343252739","147.74491317197592","91.638957395999995","120.18502637827439","22.716596565326064","233.15653770002945","2841.3362314294391"
"44","1975","Prince Edward Island","23.225249999999999","5.6475","6.3315000000000001","0.64024999999999999","0.50224999999999997","1.4252499999999999","2.2334999999999998","1.10575","0.39674999999999999","41.507999999999996"
"45","1976","Prince Edward Island","25.089500000000001","6.6342499999999998","7.02475","0.74350000000000005","0.54549999999999998","0.67425000000000002","2.9812500000000002","1.2482500000000001","0.46325","45.404499999999999"
"46","1977","Prince Edward Island","26.788499999999999","7.4275000000000002","7.7947499999999996","0.89900000000000002","0.61450000000000005","1.19425","3.6789999999999998","1.30725","0.59424999999999994","50.299000000000007"
"47","1978","Prince Edward Island","30.305499999999999","8.0592500000000005","8.7070000000000007","1.0980000000000001","0.64375000000000004","0.92849999999999999","4.4892500000000002","1.43475","0.70074999999999998","56.366749999999996"
"48","1979","Prince Edward Island","33.805999999999997","8.7562499999999996","9.3164999999999996","1.2615000000000001","0.62","0.75249999999999995","5.3330000000000002","1.5475000000000001","1.1279999999999999","62.521249999999988"
"49","1980","Prince Edward Island","38.387250000000002","9.6165000000000003","10.58075","1.40025","0.76024999999999998","2.7017500000000001","6.0819999999999999","1.6245000000000001","1.458","72.611249999999998"
"50","1981","Prince Edward Island","44.113250000000001","10.91","12.401","1.54575","0.90825","3.8159999999999998","6.8215000000000003","1.8294999999999999","1.736","84.081249999999997"
"51","1982","Prince Edward Island","53.545999999999999","12.407500000000001","14.6915","1.6924999999999999","1.13975","4.8342499999999999","6.0075000000000003","2.2182499999999998","1.9532499999999999","98.490500000000011"
"52","1983","Prince Edward Island","58.847250000000003","13.862101662404093","16.408750000000001","1.5714999999999999","1.284","5.8727499999999999","7.2319629156010237","2.1927500000000002","2.2361745524296675","109.5072391304348"
"53","1984","Prince Edward Island","61.299500000000002","15.239380600489524","17.462499999999999","1.39225","1.4532499999999999","7.1737500000000001","7.8961016292627093","2.1547499999999999","2.4333906746615539","116.50487290441379"
"54","1985","Prince Edward Island","64.000749999999996","17.57178223767383","19.14575","1.3665","1.6697500000000001","6.1515000000000004","7.8698435524652339","2.29575","2.8892774968394437","122.96090328697849"
"55","1986","Prince Edward Island","68.217734132157688","20.447261459155317","21.263750000000002","1.4530000000000001","2.1332499999999999","6.3877499999999996","6.2290044086870004","2.29175","3.2822499999999999","131.70575000000002"
"56","1987","Prince Edward Island","72.548946333621643","22.82275466558211","23.255500000000001","1.6247499999999999","3.4929999999999999","6.4480000000000004","6.2512990007962443","2.3574999999999999","3.6617500000000001","142.46350000000001"
"57","1988","Prince Edward Island","78.775646597193571","24.65313209291169","24.971","1.64","4.6247499999999997","5.9454545454545453","6.8269713098947395","2.3849999999999998","3.9212500000000001","153.74320454545449"
"58","1989","Prince Edward Island","86.277626792070805","24.194462306858874","26.959250000000001","1.8202499999999999","5.4532499999999997","3.9223484848484844","7.454562516229041","2.750848384841281","4.2937500000000002","163.12634848484845"
"59","1990","Prince Edward Island","93.94703252154595","25.103148548353559","28.472000000000001","1.9005000000000001","6.5309999999999997","1.899242424242424","8.1506143072712458","2.818621753425405","4.8448328694038505","173.66699242424247"
"60","1991","Prince Edward Island","99.958364919198956","26.090291365349994","29.78125","1.95025","7.4130000000000003","6.9061068702290083","9.0475022235288058","2.9098945397141533","5.5506969522081002","189.60735687022901"
"61","1992","Prince Edward Island","102.444608","28.241114708511041","31.577249999999999","2.0591309999999998","7.6009217499999995","6.2404580152671763","9.4657549473253582","2.4839188224768893","6.1123946466867078","196.22555189026716"
"62","1993","Prince Edward Island","107.19744949999999","32.209040217606116","31.554494999999999","2.0626312499999999","7.4702842500000006","7.1981965540241832","8.987482373767179","2.7627736435170815","5.8058215401096271","205.24817432902421"
"63","1994","Prince Edward Island","108.73060399999999","27.326502999999999","31.091940000000001","2.0238347499999998","7.6788777499999998","5.0430076642832304","7.9004704999999982","4.7416267999999997","5.9092667499999996","200.44613121428321"
"64","1995","Prince Edward Island","112.39488076559689","26.152134750000002","31.618999999999996","1.8129999999999999","8.4604062500000001","2.6298959317274053","7.1674590243422935","6.3868744756577067","6.5321092500000004","203.15576044732433"
"65","1996","Prince Edward Island","114.88215932725448","29.889435302340164","32.429124999999999","1.8886889999999998","8.4644097499999997","3.984905660377358","8.8312152144300988","5.3802629738818259","7.4387759738119312","213.18897820209588"
"66","1997","Prince Edward Island","112.85974809233473","29.789627854241576","33.328527000000001","1.9953265000000002","9.0942615","4.0233074699528402","10.924890149961593","4.3934422496406045","7.4944889002928923","213.9036197164242"
"67","1998","Prince Edward Island","115.15725107799332","29.816954795075457","35.778368879257208","2.0653790000000001","10.425452499999999","8.6","11.747057268097294","7.4467395557069178","7.7849134359475487","228.82211651207774"
"68","1999","Prince Edward Island","120.09091605224256","31.825222809795079","36.862557626419068","2.1210512499999998","11.960072250000001","7.1","12.716860991262317","10.0536334947529","8.0491732346205911","240.77948770909248"
"69","2000","Prince Edward Island","125.87613690042889","34.019943960414544","39.004338749999995","2.2367344999999994","13.970968000000001","9","14.227019234677725","10.575216099234003","9.3133645348494571","258.22372197960465"
"70","2001","Prince Edward Island","133.41641270515493","36.049638911153465","41.956703499999996","2.3027697499999999","15.69692425","36.406893303277656","15.794002163895192","11.494010748953231","11.975793063115834","305.09314839555032"
"71","2002","Prince Edward Island","149.88781373570643","37.948036228806494","49.66360147900491","2.4459357500000003","16.899640999999999","40.700000000000003","19.012110646458215","13.144564456017992","14.705311835399852","344.40701513139385"
"72","2003","Prince Edward Island","160.81639588666323","42.113558647075422","53.432644661835859","2.64974825","18.448978750000002","26.8","23.452940215890148","13.577438129532219","13.166513401051462","354.45821794204829"
"73","2004","Prince Edward Island","167.82202512591252","44.433940215826368","58.054662122848015","2.6022077499999998","19.877088749999999","6","21.963353658540136","14.146006195356232","12.863489312222013","347.76277313070523"
"74","2005","Prince Edward Island","171.01793257749807","49.759489895130159","61.447002531449236","2.3655332500000004","22.34173925","9.6999999999999993","22.856203499215177","16.30469364998395","15.490062959939689","371.28265761321626"
"75","2006","Prince Edward Island","176.81012375000003","53.694760007318195","66.076452750000001","2.3029120000000001","24.167161500000002","8.4","23.332994992681801","13.550029249999998","17.320964500000002","385.65539875000002"
"76","2007","Prince Edward Island","184.30492425","57.089907502439395","76.197208250000003","2.2612524999999999","25.770771499999999","14.1","23.513290247560601","12.047904750000002","18.943664500000004","414.22892350000001"
"77","2008","Prince Edward Island","198.19736621190759","60.258018750000005","85.975569749999991","2.3930872500000002","28.687370000000001","18.7","25.36697925","15.454006","18.708132500000005","453.74052971190758"
"78","2009","Prince Edward Island","215.26510261026581","64.132551250000006","94.99642750000001","2.5168272500000004","32.365537000000003","34","30.183298083319915","17.458663333318579","21.865325250000001","512.78373227690429"
"79","2010","Prince Edward Island","236.65609982587688","69.451718185704166","104.1824591772456","2.6914107255362305","35.143573499999995","36.6","31.057934927254948","19.057430144122293","26.045431499682643","560.88605798542278"
"80","2011","Prince Edward Island","257.18910958909765","75.924775714309916","104.68534056574852","2.6040735751787438","37.461305000000003","68.765926131609746","32.206231018201798","16.940696074235799","29.327192333227543","625.1046500016098"
"81","2012","Prince Edward Island","269.51655916409413","80.338901838058547","107.29965659151515","2.5131715442420299","36.434474999999999","34.069974908581663","33.807333128479975","17.076199272203134","30.526244251407014","611.58251569858157"
"82","2013","Prince Edward Island","281.2602295737243","85.765244694255586","112.51536207690913","2.4397034823685395","35.153759749999999","24.234107284126093","33.678083637623111","15.412695811054453","27.990074474064933","618.4492607841263"
"83","2014","Prince Edward Island","285.21673171250001","93.282184512433332","118.0744060743569","2.5100481689292877","32.007135999999996","11.850759420863298","32.812254076137371","14.518113527500002","28.368371435643088","618.64000492836317"
"84","2015","Prince Edward Island","293.08646629250001","98.510765315","123.21899174999999","2.5706041525000001","31.953700749999999","5.5869478242079884","36.149016585000005","14.443741707500001","29.491243499999996","635.011477876708"
"85","2016 f","Prince Edward Island","299.77199825000002","99.420388627500017","129.17788275000001","2.6506275000000001","33.988046000000004","8.8802185327774588","39.224194222500003","12.758210000000002","33.875195500000004","659.74676138277766"
